epic, cmapaign, cdpp_6 [ppm], duration [days]
220581236, 8, 402.98990, 77.047924,
220581451, 8, 1469.2054, 77.047939,
220581466, 8, 166.25323, 77.047914,
220582228, 8, 128.38033, 77.048017,
220582836, 8, 398.10242, 77.048015,
220583169, 8, 117.25258, 77.047987,
220583211, 8, 117.43789, 77.047987,
220583358, 8, 176.18060, 77.047974,
220583613, 8, 94.669991, 77.007038,
220583872, 8, 122.81524, 77.047976,
220583954, 8, 309.36954, 77.047903,
220583985, 8, 248.15363, 77.047905,
220584021, 8, 308.64777, 77.047947,
220584076, 8, 74.145905, 77.047970,
220584526, 8, 82.018227, 77.047929,
220584822, 8, 188.68112, 77.048053,
220584851, 8, 422.47107, 77.048019,
220585248, 8, 145.24893, 77.047949,
220585465, 8, 446.58710, 77.047970,
220585613, 8, 121.16613, 77.047944,
220585628, 8, 1374.8527, 77.048043,
220586512, 8, 41.518196, 77.048029,
220586778, 8, 948.77014, 77.047981,
220587046, 8, 42.207336, 77.048057,
220587155, 8, 163.61482, 77.047954,
220587677, 8, 135.92270, 77.048035,
220588187, 8, 157.23506, 77.047911,
220588397, 8, 250.59737, 77.048042,
220588595, 8, 1499.6426, 77.048024,
220589295, 8, 1186.3740, 77.048028,
220589439, 8, 412.01529, 77.048029,
220589831, 8, 411.69977, 77.047953,
220589838, 8, 100.46830, 77.048048,
220590539, 8, 1959.1833, 77.047923,
220590606, 8, 474.26556, 77.048034,
220590823, 8, 116.12685, 77.048004,
220591589, 8, 213.14998, 77.048030,
220592404, 8, 1583.6133, 77.047957,
220592571, 8, 188.48354, 77.047985,
220592588, 8, 248.70615, 77.047925,
220592597, 8, 1596.7395, 77.048028,
220593100, 8, 104.66914, 77.047907,
220593330, 8, 1384.2657, 77.047909,
220593521, 8, 150.80499, 77.047909,
220593748, 8, 3740.2788, 77.048034,
220593862, 8, 322.82825, 77.048056,
220593900, 8, 137.25801, 77.048013,
220593931, 8, 82.617363, 77.047951,
220594185, 8, 183.60117, 77.047990,
220594276, 8, 167.11769, 77.047991,
220594291, 8, 2854.6165, 77.047909,
220595428, 8, 321.65381, 77.048044,
220595449, 8, 140.58275, 77.047920,
220595578, 8, 75.652870, 77.048010,
220595597, 8, 137.38759, 77.047916,
220595829, 8, 290.20557, 77.048015,
220596055, 8, 3259.3328, 77.047913,
220596328, 8, 373.83597, 77.047979,
220596666, 8, 2227.3845, 77.047938,
220596741, 8, 430.12595, 77.048036,
220597042, 8, 503.80591, 77.047980,
220597431, 8, 3848.8132, 77.047952,
220597727, 8, 1768.0017, 77.048051,
220597828, 8, 285.91092, 77.048014,
220598331, 8, 135.82695, 77.048070,
220598703, 8, 262.47998, 77.047982,
220599364, 8, 333.22726, 77.047961,
220599516, 8, 277.40445, 77.047916,
220599647, 8, 256.57809, 77.047923,
220599757, 8, 1902.1042, 77.048066,
220600373, 8, 313.72678, 77.048014,
220600639, 8, 1105.6337, 77.048065,
220600781, 8, 832.09125, 77.047965,
220600862, 8, 364.28140, 77.047930,
220600880, 8, 348.02414, 77.047939,
220601684, 8, 70.909286, 77.048065,
220601866, 8, 1595.6653, 77.048068,
220601975, 8, 135.85222, 77.047949,
220602105, 8, 3583.0903, 77.048018,
220602250, 8, 489.37500, 77.047916,
220602692, 8, 228.91061, 77.048070,
220602876, 8, 164.95210, 77.048043,
220602977, 8, 141.72711, 77.047924,
220603803, 8, 1145.6704, 77.047949,
220603843, 8, 75.461853, 77.007086,
220604115, 8, 2477.6846, 77.047916,
220604141, 8, 192.65800, 77.047939,
220604287, 8, 134.50713, 77.047954,
220604405, 8, 65.570297, 77.047946,
220604476, 8, 130.31235, 77.048059,
220604532, 8, 52.277512, 77.047926,
220604710, 8, 555.86151, 77.047939,
220605455, 8, 109.60803, 77.048011,
220605519, 8, 444.55139, 77.047922,
220605613, 8, 527.40820, 77.047916,
220605749, 8, 2682.4856, 77.048063,
220606124, 8, 330.60678, 77.048042,
220606185, 8, 364.42209, 77.047963,
220606187, 8, 110.44863, 77.047916,
220606192, 8, 3704.5029, 77.048062,
220606205, 8, 2110.5786, 77.047958,
220606317, 8, 49.192078, 77.047923,
220606333, 8, 1741.4624, 77.047926,
220606744, 8, 135.19421, 77.048019,
220606999, 8, 434.51791, 77.047928,
220607284, 8, 142.72679, 77.047943,
220608041, 8, 505.11038, 77.047918,
220608127, 8, 219.01564, 77.047929,
220608184, 8, 128.00349, 77.048052,
220608224, 8, 241.27225, 77.047924,
220608466, 8, 874.00336, 77.048067,
220608776, 8, 167.45724, 77.047929,
220609052, 8, 77.363983, 77.048010,
220609160, 8, 205.63795, 77.048018,
220609252, 8, 83.114998, 77.048023,
220609643, 8, 1096.6973, 77.048006,
220610033, 8, 198.86214, 77.048024,
220610501, 8, 278.61234, 77.048023,
220610736, 8, 205.55345, 77.007086,
220610892, 8, 1608.3120, 77.048072,
220611065, 8, 1709.1455, 77.047964,
220611219, 8, 71.444008, 77.048013,
220611251, 8, 52.840332, 77.048010,
220611581, 8, 169.55693, 77.047961,
220611690, 8, 53.002220, 77.047976,
220611698, 8, 330.72952, 77.048031,
220611815, 8, 158.85095, 77.047929,
220611914, 8, 403.02145, 77.047941,
220612541, 8, 2026.4546, 77.047921,
220612619, 8, 110.17671, 77.047922,
220612999, 8, 123.73450, 77.047954,
220613223, 8, 174.21194, 77.048027,
220613395, 8, 81.689606, 77.048055,
220613423, 8, 2526.2266, 77.048016,
220613505, 8, 984.10510, 77.048071,
220613604, 8, 93.966049, 77.048059,
220613663, 8, 2442.3679, 77.048099,
220613675, 8, 51.235806, 77.048019,
220613964, 8, 178.70164, 77.047920,
220614421, 8, 87.533974, 77.048036,
220614590, 8, 286.70578, 77.047973,
220614659, 8, 2374.4539, 77.048007,
220615335, 8, 158.96089, 77.048067,
220615564, 8, 446.11987, 77.047960,
220616256, 8, 848.17133, 77.047959,
220616616, 8, 431.97711, 77.047951,
220616853, 8, 165.88963, 77.047930,
220617065, 8, 171.43535, 77.047940,
220617088, 8, 399.49225, 77.047964,
220617433, 8, 94.573944, 77.047952,
220617481, 8, 325.13672, 77.048022,
220617653, 8, 292.18964, 77.047942,
220617975, 8, 1654.0005, 77.048037,
220618290, 8, 1318.9514, 77.047959,
220618999, 8, 2141.4053, 77.048031,
220619702, 8, 831.76447, 77.047958,
220619892, 8, 1362.4431, 77.048060,
220620055, 8, 123.46184, 77.047973,
220620188, 8, 378.69888, 77.047958,
220620325, 8, 481.14111, 77.048004,
220620346, 8, 76.719803, 77.048048,
220620393, 8, 500.99576, 77.048004,
220620494, 8, 140.15425, 77.048072,
220620508, 8, 175.77434, 77.047976,
220621087, 8, 48.124977, 77.048105,
220621642, 8, 403.34592, 77.047929,
220621804, 8, 110.25157, 77.048060,
220622262, 8, 78.100266, 77.048071,
220622446, 8, 113.93195, 77.048033,
220622904, 8, 924.02856, 77.048047,
220622918, 8, 343.43594, 77.047961,
220622933, 8, 82.694740, 77.048010,
220623249, 8, 1199.7678, 77.048059,
220623317, 8, 283.97464, 77.048018,
220623349, 8, 69.112320, 77.047974,
220623451, 8, 224.83752, 77.047972,
220623487, 8, 388.27856, 77.047980,
220623736, 8, 1806.2679, 77.047975,
220623930, 8, 583.50739, 77.047971,
220624740, 8, 21.200718, 77.007212,
220624872, 8, 133.49495, 77.048058,
220625215, 8, 312.20584, 77.048043,
220627098, 8, 609.78033, 77.048052,
220627322, 8, 356.81519, 77.007108,
220627539, 8, 449.48563, 77.048056,
220627610, 8, 75.563080, 77.048100,
220627661, 8, 332.71973, 77.048054,
220627670, 8, 1777.3414, 77.048100,
220628034, 8, 228.12582, 77.047952,
220628317, 8, 419.49451, 77.048023,
220628648, 8, 107.05521, 77.047933,
220628723, 8, 312.43683, 77.047990,
220628926, 8, 604.72876, 77.047959,
220628980, 8, 99.354492, 77.047933,
220629012, 8, 997.24713, 77.048104,
220629615, 8, 2081.2590, 77.047971,
220629987, 8, 249.14737, 77.047970,
220630146, 8, 220.35521, 77.047955,
220630315, 8, 267.12506, 77.048053,
220630762, 8, 127.81199, 77.048023,
220631017, 8, 321.21384, 77.048102,
220631417, 8, 127.65246, 77.048098,
220631855, 8, 291.65216, 77.048105,
220632376, 8, 153.92981, 77.048095,
220632699, 8, 42.854652, 77.047952,
220633180, 8, 496.42361, 77.047954,
220633217, 8, 3743.0693, 77.047935,
220633358, 8, 190.18535, 77.048041,
220633510, 8, 260.93103, 77.048075,
220633532, 8, 42.704762, 77.047934,
220633560, 8, 1770.7490, 77.048105,
220633715, 8, 262.58481, 77.047953,
220633929, 8, 66.773766, 77.007101,
220634209, 8, 2214.5342, 77.047964,
220635113, 8, 138.20140, 77.048062,
220635250, 8, 347.67114, 77.048093,
220635556, 8, 379.16333, 77.047988,
220635754, 8, 83.743042, 77.047985,
220636007, 8, 1238.9479, 77.047967,
220636283, 8, 332.98581, 77.047981,
220637208, 8, 295.93396, 77.047967,
220637904, 8, 155.20729, 77.048092,
220638935, 8, 392.40887, 77.047983,
220639160, 8, 193.68712, 77.047981,
220639327, 8, 105.21384, 77.048114,
220639946, 8, 3005.7964, 77.047951,
220640299, 8, 134.15547, 77.048100,
220640416, 8, 96.827324, 77.048059,
220640539, 8, 346.29141, 77.047954,
220640540, 8, 271.34628, 77.047987,
220641351, 8, 255.37918, 77.047992,
220641521, 8, 99.556656, 77.047952,
220641605, 8, 120.54385, 77.047952,
220641870, 8, 58.773094, 77.048046,
220642130, 8, 220.35840, 77.047946,
220642525, 8, 164.69647, 77.047964,
220642593, 8, 82.585106, 77.048103,
220643975, 8, 104.66242, 77.048116,
220644065, 8, 166.05034, 77.048035,
220644348, 8, 102.86395, 77.048062,
220644470, 8, 241.98392, 77.048132,
220644558, 8, 128.40666, 77.048138,
220644688, 8, 222.18069, 77.047959,
220644922, 8, 135.76939, 77.048045,
220644947, 8, 171.29372, 77.048100,
220645326, 8, 138.81210, 77.048034,
220645470, 8, 2583.9941, 77.047979,
220645692, 8, 464.13562, 77.047962,
220646023, 8, 137.44615, 77.047989,
220646233, 8, 186.58652, 77.047980,
220646319, 8, 87.864204, 77.047966,
220646345, 8, 259.96753, 77.048130,
220646506, 8, 366.39969, 77.047956,
220646943, 8, 171.69855, 77.047947,
220646963, 8, 126.85439, 77.047954,
220647212, 8, 306.19019, 77.047954,
220647713, 8, 497.90591, 77.048041,
220647921, 8, 145.07260, 77.047970,
220648071, 8, 6804.1021, 77.007086,
220648278, 8, 178.70242, 77.048122,
220648650, 8, 423.84070, 77.048060,
220648902, 8, 209.24431, 77.047966,
220648935, 8, 209.80734, 77.047959,
220649016, 8, 524.99756, 77.047967,
220649443, 8, 4186.4897, 77.047963,
220649619, 8, 3198.5435, 77.047969,
220650864, 8, 168.96431, 77.047967,
220651059, 8, 1377.4513, 77.048127,
220651124, 8, 449.67917, 77.047971,
220651126, 8, 407.48755, 77.048069,
220651136, 8, 228.62923, 77.047956,
220651143, 8, 2753.5952, 77.047972,
220651366, 8, 214.94426, 77.047966,
220651472, 8, 191.37541, 77.007244,
220652206, 8, 1693.5327, 77.048016,
220652239, 8, 1628.1429, 77.048112,
220652390, 8, 165.89478, 77.047985,
220652750, 8, 1925.6046, 77.048094,
220652817, 8, 725.04321, 77.047962,
220652859, 8, 2480.0681, 77.048105,
220652880, 8, 155.01799, 77.047975,
220652944, 8, 269.57458, 77.047975,
220653040, 8, 2941.5623, 77.048138,
220653141, 8, 338.57321, 77.047987,
220653175, 8, 134.19762, 77.047950,
220653331, 8, 137.71027, 77.048136,
220653338, 8, 169.01483, 77.047963,
220653411, 8, 1019.6985, 77.048098,
220653574, 8, 136.01714, 77.047974,
220653676, 8, 414.71539, 77.048125,
220654130, 8, 2494.6995, 77.048006,
220654414, 8, 2173.1824, 77.047953,
220654442, 8, 181.29102, 77.048097,
220654668, 8, 343.41721, 77.048097,
220654885, 8, 416.11789, 77.048051,
220654899, 8, 478.92834, 77.048126,
220654900, 8, 630.06738, 77.048060,
220654938, 8, 1459.4893, 77.048105,
220655426, 8, 209.95036, 77.048073,
220655694, 8, 569.57581, 77.048055,
220655745, 8, 105.46950, 77.048135,
220655995, 8, 1524.2975, 77.048010,
220656006, 8, 3010.1360, 77.048129,
220656299, 8, 2590.6067, 77.048148,
220656438, 8, 279.00412, 77.048153,
220656940, 8, 247.49931, 77.048115,
220657283, 8, 517.58093, 77.047962,
220657728, 8, 368.78860, 77.048147,
220657742, 8, 415.86075, 77.047991,
220657920, 8, 164.77026, 77.048060,
220658003, 8, 253.82208, 77.048096,
220658305, 8, 367.10202, 77.048069,
220658441, 8, 2619.3391, 77.047979,
220658514, 8, 129.28539, 77.047973,
220658792, 8, 68.915955, 77.047982,
220659098, 8, 485.00989, 77.047971,
220659273, 8, 210.86282, 77.048103,
220659523, 8, 122.99555, 77.048052,
220659909, 8, 36.907551, 77.048164,
220660142, 8, 142.52821, 77.007097,
220660163, 8, 132.10217, 77.048058,
220660199, 8, 178.98297, 77.047993,
220660711, 8, 193.43607, 77.047978,
220660915, 8, 271.85443, 77.048155,
220661441, 8, 325.46701, 77.048117,
220661825, 8, 870.06091, 77.047980,
220661891, 8, 89.036705, 77.048140,
220661915, 8, 1466.7888, 77.048142,
220662346, 8, 419.38162, 77.048006,
220662503, 8, 581.23456, 77.048166,
220662693, 8, 112.55429, 77.048055,
220662745, 8, 111.52634, 77.047988,
220662796, 8, 270.98904, 77.048019,
220662916, 8, 2674.7744, 77.048151,
220663140, 8, 1161.2257, 77.048065,
220663187, 8, 388.35397, 77.048090,
220663329, 8, 178.04037, 77.047962,
220663602, 8, 188.66071, 77.048064,
220663882, 8, 156.42268, 77.048149,
220664008, 8, 132.52422, 77.048021,
220664053, 8, 5874.2427, 77.047985,
220664153, 8, 547.78912, 77.047970,
220664191, 8, 100.78371, 77.048113,
220664235, 8, 114.17524, 77.048095,
220664605, 8, 286.91953, 77.047970,
220664824, 8, 1145.5791, 77.047985,
220665072, 8, 948.74084, 77.048012,
220665180, 8, 183.10072, 77.047975,
220665232, 8, 1543.5149, 77.048162,
220665339, 8, 171.01781, 77.047978,
220665810, 8, 209.09811, 77.048106,
220665894, 8, 654.33612, 77.048032,
220666290, 8, 207.23131, 77.047971,
220666485, 8, 129.54913, 77.048024,
220666553, 8, 1058.8601, 77.047972,
220666919, 8, 423.13382, 77.048117,
220667365, 8, 108.63036, 77.048165,
220667591, 8, 261.58850, 77.048108,
220668184, 8, 76.968704, 77.047973,
220668725, 8, 294.93262, 77.048164,
220668788, 8, 160.21851, 77.048098,
220668887, 8, 457.71674, 77.047984,
220669149, 8, 342.95096, 77.048147,
220669259, 8, 192.72604, 77.047985,
220669386, 8, 112.21149, 77.048025,
220669412, 8, 260.74741, 77.048164,
220669988, 8, 287.02203, 77.048142,
220670348, 8, 487.73785, 77.047983,
220670896, 8, 216.64166, 77.047971,
220671065, 8, 244.64294, 77.048020,
220671597, 8, 115.98537, 77.048021,
220671673, 8, 1527.4384, 77.048121,
220671822, 8, 332.84778, 77.048126,
220671872, 8, 107.20193, 77.047984,
220672117, 8, 434.74551, 77.048068,
220672447, 8, 849.46783, 77.048012,
220672560, 8, 210.33931, 77.048012,
220672699, 8, 2800.6973, 77.048123,
220673503, 8, 154.08066, 77.047986,
220674406, 8, 3283.1409, 77.048025,
220675006, 8, 368.21304, 77.048031,
220675829, 8, 204.49962, 77.048074,
220675888, 8, 321.98303, 77.048117,
220676007, 8, 1253.5892, 77.048029,
220676113, 8, 128.13261, 77.048102,
220676706, 8, 256.33487, 77.048151,
220677212, 8, 168.37704, 77.047992,
220677352, 8, 20.718901, 77.048043,
220677422, 8, 5453.1504, 77.048034,
220677832, 8, 178.09445, 77.047996,
220677895, 8, 309.63098, 77.047977,
220678064, 8, 550.60052, 77.047980,
220678396, 8, 118.37088, 77.047988,
220678431, 8, 178.07797, 77.048126,
220678615, 8, 440.52670, 77.048162,
220678935, 8, 257.96259, 77.048137,
220678967, 8, 351.14987, 77.048042,
220679131, 8, 407.00757, 77.048013,
220679160, 8, 610.22089, 77.048031,
220679787, 8, 111.24402, 77.048174,
220679817, 8, 243.83363, 77.048149,
220679910, 8, 536.54279, 77.048129,
220680091, 8, 3750.5208, 77.048110,
220680187, 8, 805.73083, 77.048049,
220680367, 8, 4443.2900, 77.047990,
220680397, 8, 146.10141, 77.048174,
220680436, 8, 206.71689, 77.048094,
220680598, 8, 824.75159, 77.048104,
220680769, 8, 84.561386, 77.048043,
220680792, 8, 227.37686, 77.048014,
220680897, 8, 79.675385, 77.048039,
220681653, 8, 129.04372, 77.048009,
220681725, 8, 120.36053, 77.048151,
220681803, 8, 582.22443, 77.047984,
220682133, 8, 3518.7627, 77.048115,
220682288, 8, 728.26331, 77.048029,
220682435, 8, 151.50810, 77.048009,
220682476, 8, 191.07851, 77.048009,
220682492, 8, 179.68961, 77.048151,
220682912, 8, 1825.3777, 77.048022,
220683894, 8, 183.28542, 77.048110,
220684092, 8, 408.98761, 77.047997,
220684169, 8, 125.56414, 77.048105,
220684227, 8, 4746.0737, 77.048134,
220684297, 8, 422.73669, 77.048175,
220684586, 8, 106.98637, 77.048160,
220684778, 8, 233.44962, 77.048141,
220686220, 8, 690.10364, 77.048091,
220686288, 8, 131.10977, 77.048033,
220686538, 8, 98.830589, 77.048008,
220686770, 8, 55.340538, 77.048053,
220686786, 8, 256.48370, 77.048148,
220686796, 8, 1170.2517, 77.048029,
220687191, 8, 177.67619, 77.048148,
220687205, 8, 94.718918, 77.048061,
220687222, 8, 169.43034, 77.048148,
220687371, 8, 144.75380, 77.048153,
220688043, 8, 1444.7537, 77.048162,
220688527, 8, 245.62263, 77.048064,
220688541, 8, 925.23633, 77.048041,
220688963, 8, 66.542015, 77.048119,
220689208, 8, 606.55377, 77.048162,
220689521, 8, 64.667404, 77.048059,
220689696, 8, 555.91589, 77.048154,
220689895, 8, 603.46484, 77.047992,
220690031, 8, 4135.6577, 77.048162,
220691037, 8, 277.00757, 77.048054,
220691082, 8, 2673.5076, 77.048171,
220691514, 8, 832.33789, 77.047989,
220691670, 8, 298.12079, 77.048012,
220691874, 8, 146.22395, 77.048015,
220692032, 8, 209.73361, 77.048144,
220692285, 8, 167.37035, 77.047995,
220692598, 8, 6649.0767, 77.048010,
220692998, 8, 787.72455, 77.048105,
220692999, 8, 1945.6407, 77.048055,
220693051, 8, 7727.9492, 77.047997,
220693120, 8, 302.76602, 77.047997,
220693274, 8, 1940.2412, 77.048072,
220693298, 8, 1932.6321, 77.048103,
220693357, 8, 2874.8530, 77.048154,
220693418, 8, 2684.2861, 77.047999,
220693548, 8, 115.24147, 77.048174,
220693698, 8, 595.10565, 77.048140,
220693713, 8, 2281.1689, 77.047999,
220693902, 8, 3323.5515, 77.048104,
220693973, 8, 44.702446, 77.048017,
220694054, 8, 2579.0596, 77.048056,
220694786, 8, 228.03188, 77.048100,
220694805, 8, 678.81256, 77.048154,
220694973, 8, 204.75117, 77.048035,
220694975, 8, 152.77019, 77.047998,
220695046, 8, 1665.1431, 77.048150,
220695160, 8, 464.17303, 77.048051,
220695335, 8, 236.75885, 77.048106,
220695400, 8, 3031.6670, 77.048039,
220695461, 8, 223.14470, 77.048067,
220695477, 8, 115.63670, 77.048043,
220695534, 8, 152.40015, 77.048149,
220695727, 8, 387.17691, 77.048024,
220696131, 8, 423.59503, 77.048167,
220696233, 8, 260.11243, 77.007277,
220696890, 8, 523.61566, 77.048152,
220696914, 8, 69.397690, 77.048017,
220697414, 8, 129.52902, 77.048137,
220697426, 8, 905.91724, 77.048142,
220697534, 8, 1848.6528, 77.048142,
220697808, 8, 124.15709, 77.048031,
220698112, 8, 520.41223, 77.048029,
220698496, 8, 94.945457, 77.048169,
220698498, 8, 2054.2590, 77.048160,
220698725, 8, 563.14526, 77.048166,
220698763, 8, 663.06250, 77.047998,
220698768, 8, 142.15298, 77.048156,
220698919, 8, 274.04742, 77.048104,
220700452, 8, 595.95929, 77.048147,
220700882, 8, 156.42816, 77.048121,
220700913, 8, 133.50679, 77.048065,
220701107, 8, 121.36055, 77.048065,
220701181, 8, 177.42715, 77.048001,
220701594, 8, 242.11124, 77.048163,
220702077, 8, 413.40347, 77.048111,
220702435, 8, 102.79832, 77.048061,
220702709, 8, 261.21146, 77.048134,
220703900, 8, 1552.8480, 77.048128,
220703908, 8, 536.73987, 77.048069,
220704716, 8, 197.86438, 77.048011,
220704830, 8, 244.93175, 77.048157,
220704862, 8, 586.44586, 77.048155,
220705551, 8, 151.18823, 77.048142,
220706004, 8, 2597.9194, 77.048127,
220706059, 8, 331.09811, 77.048145,
220706178, 8, 39.104271, 77.048143,
220706401, 8, 1108.9401, 77.048018,
220706422, 8, 261.50436, 77.048162,
220706426, 8, 208.93147, 77.048140,
220706429, 8, 93.710068, 77.048172,
220706529, 8, 4113.5605, 77.048148,
220706610, 8, 3337.7549, 77.048022,
220706671, 8, 144.50096, 77.048030,
220706730, 8, 42.409676, 77.048034,
220706778, 8, 244.62515, 77.048069,
220706874, 8, 106.22399, 77.048122,
220707076, 8, 470.35941, 77.048140,
220707157, 8, 1636.4713, 77.048139,
220708183, 8, 119.72192, 77.048062,
220708387, 8, 485.56500, 77.048016,
220708447, 8, 3745.2878, 77.048015,
220709293, 8, 595.35431, 77.048051,
220711298, 8, 160.02251, 77.007278,
220711460, 8, 173.94423, 77.048018,
220711513, 8, 550.65527, 77.048074,
220711558, 8, 404.43448, 77.048028,
220712605, 8, 285.42285, 77.048159,
220713180, 8, 481.28522, 77.048132,
220713509, 8, 3714.9497, 77.048159,
220713657, 8, 1477.7456, 77.048064,
220713727, 8, 599.92010, 77.048053,
220713788, 8, 251.83112, 77.048021,
220714404, 8, 270.86569, 77.048157,
220714535, 8, 4771.2383, 77.048043,
220715073, 8, 1153.3419, 77.048038,
220715258, 8, 543.36633, 77.048061,
220715560, 8, 352.69382, 77.048158,
220715808, 8, 155.87560, 77.048055,
220716462, 8, 4373.7271, 77.048168,
220716890, 8, 3501.3428, 77.048025,
220717214, 8, 234.89943, 77.048165,
220717312, 8, 634.45593, 77.048049,
220717467, 8, 83.285362, 77.048032,
220717778, 8, 2073.6809, 77.048143,
220718813, 8, 887.21722, 77.048076,
220718915, 8, 319.32639, 77.048142,
220719240, 8, 83.450485, 77.048149,
220719484, 8, 151.18510, 77.048061,
220720127, 8, 295.02237, 77.048150,
220720299, 8, 2179.5295, 77.048165,
220720511, 8, 589.50525, 77.048071,
